time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-07T19:08:20.040Z,62.5427,-151.5656,91.5,4.1,ml,,,,0.74,ak,ak0221r5s6b4,2022-02-07T22:31:49.820Z,"41 km W of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-02-07T19:06:28.552Z,-15.3313,-177.3521,400.34,4.6,mb,,141,5.018,0.86,us,us7000giws,2022-02-07T19:34:02.040Z,"139 km SE of Alo, Wallis and Futuna",earthquake,7.5,8.5,0.085,41,reviewed,us,us
2022-02-07T18:55:26.910Z,35.9363333,-117.7166667,2.88,0.61,ml,13,82,0.08301,0.09,ci,ci40179368,2022-02-07T23:18:35.813Z,"17km E of Little Lake, CA",earthquake,0.2,0.92,0.225,5,reviewed,ci,ci
2022-02-07T18:52:18.245Z,31.9293,-102.307,4.13,2.2,mb_lg,,44,0.232,0.4,us,us7000giwm,2022-02-07T23:51:30.632Z,"10 km NNE of Odessa, Texas",earthquake,0.8,4.3,0.147,12,reviewed,us,us
2022-02-07T18:46:33.620Z,35.976,-117.5015,6.9,-0.22,ml,4,239,0.0907,0.04,ci,ci40179360,2022-02-07T23:08:21.967Z,"25km NNW of Searles Valley, CA",earthquake,0.6,0.81,0.053,2,reviewed,ci,ci
2022-02-07T18:39:36.600Z,36.4646683,-121.026001,8.36,1.91,md,16,177,0.02743,0.07,nc,nc73689806,2022-02-07T21:01:11.521Z,"13km SE of Pinnacles, CA",earthquake,1.04,1.25,0.21,15,automatic,nc,nc
2022-02-07T18:33:22.595Z,38.564,-119.4474,7.6,1.1,ml,16,95.38,0.06,0.0733,nn,nn00833417,2022-02-08T02:38:08.872Z,"5 km E of Coleville, California",earthquake,,1.2,0.12,3,reviewed,nn,nn
2022-02-07T18:28:36.230Z,35.6223333,-117.4716667,8.37,0.98,ml,17,108,0.03658,0.19,ci,ci37388956,2022-02-07T23:06:03.823Z,"17km SSW of Searles Valley, CA",earthquake,0.34,0.64,0.162,5,reviewed,ci,ci
2022-02-07T18:28:13.460Z,35.8633333,-117.6656667,7.58,1.2,ml,22,49,0.07295,0.09,ci,ci40179344,2022-02-07T23:01:35.709Z,"23km ESE of Little Lake, CA",earthquake,0.13,0.35,0.173,9,reviewed,ci,ci
2022-02-07T18:18:41.790Z,33.5143333,-116.5265,11.6,0.29,ml,10,124,0.04322,0.09,ci,ci37388788,2022-02-07T19:21:00.819Z,"14km ESE of Anza, CA",earthquake,0.32,0.44,0.154,3,reviewed,ci,ci
2022-02-07T18:18:35.050Z,33.518,-116.528,11.62,0.36,ml,13,120,0.03948,0.08,ci,ci40179328,2022-02-07T19:15:45.019Z,"14km ESE of Anza, CA",earthquake,0.23,0.34,0.118,4,reviewed,ci,ci
2022-02-07T18:10:27.280Z,51.9016666666667,179.6185,8.97,0.87,ml,6,185,,0.19,av,av91049123,2022-02-08T02:42:21.640Z,"258 km W of Adak, Alaska",earthquake,0.81,0.97,0.231910614485876,6,reviewed,av,av
2022-02-07T18:09:03.040Z,35.6951667,-117.5498333,4.1,0.55,ml,8,147,0.1264,0.11,ci,ci40179312,2022-02-07T18:57:28.775Z,"14km NE of Ridgecrest, CA",earthquake,0.41,0.82,0.12,3,reviewed,ci,ci
2022-02-07T18:08:26.980Z,51.8866666666667,179.603,9.64,1.15,ml,6,230,,0.25,av,av91049128,2022-02-08T02:45:43.490Z,"259 km W of Adak, Alaska",earthquake,1.08,1.24,0.255615575162065,6,reviewed,av,av
2022-02-07T18:06:08.130Z,17.947,-67.1126666666667,10.86,1.39,md,4,291,,0.03,pr,pr71333463,2022-02-07T21:01:36.430Z,"7 km WSW of La Parguera, Puerto Rico",earthquake,1.12,0.86,0.00637065025091221,3,reviewed,pr,pr
2022-02-07T18:04:03.680Z,51.9018333333333,179.592333333333,6.29,1.18,ml,5,180,,0.09,av,av91482591,2022-02-07T23:57:13.970Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,0.55,0.49,0.247080034421124,5,reviewed,av,av
2022-02-07T18:03:26.620Z,19.482666015625,-155.644165039062,1.96000003814697,1.8,ml,14,67,,0.209999993,hv,hv72907652,2022-02-07T18:08:56.310Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,1.55999994,5.26,3,automatic,hv,hv
2022-02-07T17:58:34.680Z,19.1421661376953,-155.479339599609,33.1599998474121,2.05999994,md,38,165,,0.150000006,hv,hv72907647,2022-02-07T18:01:42.630Z,"6 km S of Pāhala, Hawaii",earthquake,0.61,0.800000012,0.649999976,17,automatic,hv,hv
2022-02-07T17:58:24.300Z,34.201,-118.1665,2.92,0.19,ml,5,133,0.007336,0.1,ci,ci40179296,2022-02-07T18:52:24.620Z,"2km E of La Canada Flintridge, CA",earthquake,0.49,0.5,0.076,2,reviewed,ci,ci
2022-02-07T17:57:26.320Z,19.0435009002686,-155.352996826172,30.1800003051758,1.73000002,md,25,218,,0.140000001,hv,hv72907642,2022-02-07T18:00:31.880Z,"22 km SE of Pāhala, Hawaii",earthquake,1.1,1.16999996,1.78999996,4,automatic,hv,hv
2022-02-07T17:53:21.194Z,64.9922,-147.4768,0,1.2,ml,,,,1.03,ak,ak0221r4uymv,2022-02-07T17:57:18.583Z,"7 km ENE of Fox, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-07T17:46:03.730Z,18.0076666666667,-66.6645,15.82,1.76,md,7,205,,0.09,pr,pr71333478,2022-02-07T22:23:12.850Z,"Puerto Rico region",earthquake,0.46,0.8,0.0130121947222581,3,reviewed,pr,pr
2022-02-07T17:32:01.780Z,38.8354988,-122.7988358,2.05,0.85,md,9,72,0.007241,0.01,nc,nc73689796,2022-02-07T18:20:12.514Z,"7km WNW of Cobb, CA",earthquake,0.42,1.13,,1,automatic,nc,nc
2022-02-07T17:31:24.790Z,38.7608333,-122.7366667,1.73,-0.01,md,14,63,0.009261,0.03,nc,nc73689791,2022-02-08T00:27:55.243Z,"2km SE of The Geysers, CA",earthquake,0.3,0.4,0.074,2,reviewed,nc,nc
2022-02-07T17:25:59.050Z,38.8351669,-122.8071671,1.45,0.36,md,9,89,0.01197,0.01,nc,nc73689786,2022-02-07T17:56:13.357Z,"7km WNW of Cobb, CA",earthquake,0.38,1.26,,1,automatic,nc,nc
2022-02-07T17:25:52.140Z,17.9343333333333,-66.8361666666667,11.23,1.64,md,5,317,,0.06,pr,pr71333443,2022-02-07T18:58:04.590Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.74,0.72,0.0848254696344906,4,reviewed,pr,pr
2022-02-07T17:25:22.210Z,38.8339996,-122.8083344,1.82,1.01,md,23,48,0.01068,0.02,nc,nc73689781,2022-02-07T17:44:12.282Z,"8km W of Cobb, CA",earthquake,0.19,0.51,0.09,4,automatic,nc,nc
2022-02-07T17:22:10.000Z,36.099,-97.84,5.9,0.97,ml,15,116,0.1205763388,0.1,ok,ok2022cqxz,2022-02-07T20:12:57.288Z,"5 km ESE of Hennessey, Oklahoma",earthquake,,0.4,0.3,6,reviewed,ok,ok
2022-02-07T17:13:08.620Z,19.1828327178955,-155.413497924805,33.4599990844727,1.96000004,md,32,169,,0.140000001,hv,hv72907592,2022-02-07T17:16:24.230Z,"7 km ESE of Pāhala, Hawaii",earthquake,0.74,0.879999995,1.38999999,8,automatic,hv,hv
2022-02-07T16:50:08.990Z,34.2031667,-118.1725,3.33,1.32,ml,11,117,0.002342,0.09,ci,ci40179208,2022-02-07T22:50:07.634Z,"2km ENE of La Canada Flintridge, CA",earthquake,0.23,0.35,0.18,3,reviewed,ci,ci
2022-02-07T16:48:46.670Z,17.9643333333333,-66.9183333333333,12.98,3.3,md,12,187,,0.14,pr,pr71333433,2022-02-08T03:33:56.165Z,"1 km SW of Guánica, Puerto Rico",earthquake,0.81,0.39,0.0375404613144061,5,reviewed,pr,pr
2022-02-07T16:47:07.320Z,18.9636666666667,-67.0033333333333,31.14,2.98,md,9,278,,0.31,pr,pr71333423,2022-02-07T17:17:50.170Z,"51 km N of Isabela, Puerto Rico",earthquake,2.66,9.78,0.178953117642353,7,reviewed,pr,pr
2022-02-07T16:44:02.089Z,36.10316667,-97.834,6.8,2.54,ml,79,35,0,0.13,ok,ok2022cqwt,2022-02-07T22:32:03.062Z,"5 km E of Hennessey, Oklahoma",earthquake,,0.3,0.23,33,reviewed,ok,ok
2022-02-07T16:42:46.930Z,38.8139992,-122.7633362,1.49,1.08,md,17,105,0.01357,0.03,nc,nc73689776,2022-02-07T17:20:12.107Z,"4km WSW of Cobb, CA",earthquake,0.27,0.41,0.12,5,automatic,nc,nc
2022-02-07T16:42:24.350Z,19.4099998474121,-155.275665283203,1.71000003814697,1.75,md,10,58,,0.119999997,hv,hv72907562,2022-02-07T16:47:54.410Z,"5 km SW of Volcano, Hawaii",earthquake,0.29,0.49000001,0.230000004,7,automatic,hv,hv
2022-02-07T16:41:14.755Z,61.6827,-149.8385,33.8,1.6,ml,,,,0.67,ak,ak0221r46xxv,2022-02-07T16:47:36.952Z,"5 km N of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-07T16:41:08.500Z,38.9225,-112.1583333,-0.52,1.58,ml,7,130,0.06751,0.02,uu,uu60480742,2022-02-07T17:57:40.510Z,"15 km ESE of Fillmore, Utah",earthquake,0.64,0.38,0.09,2,reviewed,uu,uu
2022-02-07T16:38:53.850Z,37.2921667,-121.6636667,5.03,2.73,md,103,41,0.03397,0.09,nc,nc73689771,2022-02-08T03:25:02.733Z,"16km E of Seven Trees, CA",earthquake,0.08,0.21,0.138,125,reviewed,nc,nc
2022-02-07T16:30:59.130Z,19.3195,-155.213833333333,2.08,2.41,md,49,84,,0.12,hv,hv72907557,2022-02-07T22:21:14.760Z,"13 km S of Volcano, Hawaii",earthquake,0.18,0.43,0.155066678376247,21,reviewed,hv,hv
2022-02-07T16:18:38.370Z,19.2240009307861,-155.421493530273,35.2099990844727,2.16000009,md,44,133,,0.119999997,hv,hv72907537,2022-02-07T16:21:48.120Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.62,0.769999981,1.96000004,26,automatic,hv,hv
2022-02-07T16:16:05.130Z,19.4930000305176,-155.878494262695,10.710000038147,1.87,md,24,175,,0.230000004,hv,hv72907532,2022-02-07T16:19:05.060Z,"4 km NNW of Honaunau-Napoopoo, Hawaii",earthquake,0.94,0.610000014,1.52999997,6,automatic,hv,hv
2022-02-07T16:10:40.790Z,19.1521663665771,-155.480834960938,33.2000007629395,1.72000003,md,19,164,,0.159999996,hv,hv72907522,2022-02-07T16:13:44.940Z,"5 km S of Pāhala, Hawaii",earthquake,0.98,1.30999994,1.72000003,4,automatic,hv,hv
2022-02-07T16:08:20.387Z,38.1651,-117.8375,9,1.4,ml,19,113.4,0.1,0.1423,nn,nn00833412,2022-02-08T02:38:07.350Z,"34 km SE of Mina, Nevada",earthquake,,1.4,0.34,5,reviewed,nn,nn
2022-02-07T16:04:14.416Z,38.4941,-119.532,6.8,1.4,ml,18,78.46,0.074,0.0813,nn,nn00833409,2022-02-08T02:38:06.149Z,"5 km WSW of Walker, California",earthquake,,1,0.39,4,reviewed,nn,nn
2022-02-07T16:01:09.480Z,35.6066667,-117.4758333,10.67,2.11,ml,26,90,0.02299,0.21,ci,ci37388948,2022-02-07T22:45:12.056Z,"18km E of Ridgecrest, CA",earthquake,0.3,0.62,0.177,9,reviewed,ci,ci
2022-02-07T16:01:07.860Z,35.6043333,-117.4701667,10.32,1.86,ml,31,46,0.01894,0.13,ci,ci40179176,2022-02-07T22:45:24.023Z,"19km E of Ridgecrest, CA",earthquake,0.19,0.31,0.198,10,reviewed,ci,ci
2022-02-07T15:47:46.155Z,38.168,-117.879,3.3,0.9,ml,13,163.45,0.07,0.0735,nn,nn00833406,2022-02-08T02:38:04.698Z,"31 km SE of Mina, Nevada",earthquake,,2.5,0.71,5,reviewed,nn,nn
2022-02-07T15:44:59.200Z,34.1648333,-119.0926667,7.6,2.11,ml,9,283,0.09807,0.15,ci,ci40179168,2022-02-07T19:11:10.752Z,"8km SW of Camarillo, CA",earthquake,0.88,0.55,0.43,2,reviewed,ci,ci
2022-02-07T15:41:08.380Z,19.2551670074463,-155.403671264648,32.0099983215332,2.25,md,41,127,,0.129999995,hv,hv72907477,2022-02-07T15:44:19.780Z,"9 km NE of Pāhala, Hawaii",earthquake,0.52,0.850000024,0.629999995,21,automatic,hv,hv
2022-02-07T15:38:43.370Z,38.8241653,-122.8096695,2.19,0.75,md,15,67,0.0008315,0.02,nc,nc73689761,2022-02-07T17:40:11.376Z,"7km NW of The Geysers, CA",earthquake,0.23,0.64,0.11,2,automatic,nc,nc
2022-02-07T15:31:34.150Z,51.8966666666667,179.597,4.79,1.28,ml,6,199,,0.27,av,av91049118,2022-02-08T02:35:44.250Z,"259 km W of Adak, Alaska",earthquake,0.89,1.22,0.149448983355367,6,reviewed,av,av
2022-02-07T15:30:41.300Z,51.904,179.595666666667,4.69,2.23,ml,7,112,,0.22,av,av91482486,2022-02-07T23:52:43.660Z,"259 km W of Adak, Alaska",earthquake,0.57,0.79,0.29439979008062,6,reviewed,av,av
2022-02-07T15:29:27.370Z,39.81,-122.6556667,15.63,1.95,md,14,74,0.1073,0.07,nc,nc73689751,2022-02-08T06:46:15.975Z,"19km NNE of Alder Springs, CA",earthquake,0.29,0.73,0.205,17,reviewed,nc,nc
2022-02-07T15:14:03.760Z,38.8098335,-122.8183365,3.1,0.49,md,12,59,0.008525,0.01,nc,nc73689746,2022-02-07T17:05:16.026Z,"6km NW of The Geysers, CA",earthquake,0.39,0.86,0.35,2,automatic,nc,nc
2022-02-07T15:05:26.570Z,33.1118333,-115.6121667,8.96,1.92,ml,34,57,0.02841,0.19,ci,ci40179144,2022-02-07T22:18:34.100Z,"8km N of Westmorland, CA",earthquake,0.17,0.42,0.194,18,reviewed,ci,ci
2022-02-07T15:05:05.020Z,33.1176667,-115.6061667,9.99,1.41,ml,19,88,0.0221,0.17,ci,ci37388940,2022-02-07T22:25:06.466Z,"9km W of Calipatria, CA",earthquake,0.32,0.52,0.24,4,reviewed,ci,ci
2022-02-07T15:04:07.474Z,-20.2707,-67.4793,213.34,4.5,mb,,99,1.72,0.41,us,us7000giud,2022-02-07T15:28:16.040Z,"57 km W of Colchani, Bolivia",earthquake,10.9,8.8,0.122,23,reviewed,us,us
2022-02-07T14:57:05.388Z,61.1453,-149.8284,36.9,1.7,ml,,,,0.71,ak,ak0221r33hg6,2022-02-07T15:01:35.701Z,"8 km SSE of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-07T14:46:35.400Z,18.79,-68.3565,111,3.81,md,15,156,0.2772,0.65,pr,pr2022038002,2022-02-07T16:18:41.040Z,"23 km NNE of Punta Cana, Dominican Republic",earthquake,3.16,3.65,0.03,5,reviewed,pr,pr
2022-02-07T14:38:55.570Z,46.9811667,-113.0581667,18.11,1.13,ml,15,66,0.093,0.12,mb,mb80537834,2022-02-07T15:11:57.120Z,"7 km SE of Ovando, Montana",earthquake,0.41,0.75,0.083,3,reviewed,mb,mb
2022-02-07T14:35:49.960Z,40.2843323,-124.5013351,17.73,2.15,md,10,266,0.1702,0.03,nc,nc73689741,2022-02-07T16:39:14.873Z,"19km WSW of Petrolia, CA",earthquake,1.74,0.69,0.23,6,automatic,nc,nc
2022-02-07T14:34:02.550Z,35.8855,-117.7358333,8.65,-0.22,ml,7,116,0.08032,0.03,ci,ci40179120,2022-02-07T22:02:17.220Z,"16km ESE of Little Lake, CA",earthquake,0.22,0.76,0.18,3,reviewed,ci,ci
2022-02-07T14:30:49.040Z,17.9886666666667,-67.0021666666667,12.63,2.48,md,6,149,,0.33,pr,pr71333398,2022-02-07T15:05:25.210Z,"4 km ENE of La Parguera, Puerto Rico",earthquake,1.81,2.5,0.0177426636887308,3,reviewed,pr,pr
2022-02-07T14:16:14.360Z,17.9156666666667,-66.879,14.36,2.34,md,7,226,,0.16,pr,pr71333393,2022-02-07T14:40:12.470Z,"6 km SSE of Guánica, Puerto Rico",earthquake,1.32,0.84,0.235301156346454,6,reviewed,pr,pr
2022-02-07T14:12:07.100Z,51.854,-177.8455,3.65,0.33,ml,4,216,,0.03,av,av91482431,2022-02-07T23:48:15.270Z,"83 km W of Adak, Alaska",earthquake,0.61,1.02,0.323218274881015,4,reviewed,av,av
2022-02-07T14:12:03.660Z,35.5336667,-117.544,4.86,0.08,ml,4,234,0.08501,0.05,ci,ci40179112,2022-02-07T18:20:56.418Z,"15km SE of Ridgecrest, CA",earthquake,0.68,0.78,0.068,1,reviewed,ci,ci
2022-02-07T14:06:56.850Z,46.245666666666665,-122.63266666666667,14.58,0.55,ml,13,182,0.2014,0.12,uw,uw61815396,2022-02-07T19:13:38.730Z,"21 km E of Castle Rock, Washington",earthquake,0.87,1.63,0.15410764138772537,5,reviewed,uw,uw
2022-02-07T13:59:36.810Z,60.3253,-151.3554,58.6,1.9,ml,,,,0.31,ak,ak0221r2ijpt,2022-02-07T14:03:39.205Z,"4 km WSW of Kasilof, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-02-07T13:57:06.245Z,60.3252,-151.3567,37.1,2.1,ml,,,,0.61,ak,ak0221r2i1us,2022-02-07T14:03:38.926Z,"4 km WSW of Kasilof, Alaska",earthquake,,4.1,,,automatic,ak,ak
2022-02-07T13:56:47.840Z,51.8613333333333,-177.575666666667,4.1,1.11,ml,4,324,,0.03,av,av91049113,2022-02-08T02:26:57.190Z,"64 km W of Adak, Alaska",earthquake,0.64,1.29,0.265188410601189,4,reviewed,av,av
2022-02-07T13:42:40.050Z,38.8278351,-122.8141632,1.65,0.85,md,10,91,0.005464,0.02,nc,nc73689731,2022-02-07T14:04:12.956Z,"8km NW of The Geysers, CA",earthquake,0.3,0.97,,1,automatic,nc,nc
2022-02-07T13:34:26.550Z,19.2040004730225,-155.402328491211,32.7400016784668,2.39,ml,47,157,,0.119999997,hv,hv72907417,2022-02-07T13:39:57.130Z,"8 km E of Pāhala, Hawaii",earthquake,0.55,0.699999988,4.88,5,automatic,hv,hv
2022-02-07T13:33:21.100Z,38.8226662,-122.7990036,2.35,1.19,md,27,48,0.008678,0.04,nc,nc73689726,2022-02-07T15:59:16.653Z,"6km NW of The Geysers, CA",earthquake,0.23,0.42,0.26,5,automatic,nc,nc
2022-02-07T13:25:10.160Z,38.8383331,-122.8366699,1.12,0.86,md,16,111,0.0009585,0.02,nc,nc73689721,2022-02-07T15:31:14.482Z,"10km NW of The Geysers, CA",earthquake,0.22,0.42,,3,automatic,nc,nc
2022-02-07T13:13:02.690Z,38.8346672,-122.8193359,1.67,0.85,md,9,118,0.01321,0.02,nc,nc73689716,2022-02-07T15:17:12.396Z,"8km NW of The Geysers, CA",earthquake,0.54,0.81,,1,automatic,nc,nc
2022-02-07T13:07:29.890Z,19.2064990997314,-155.435333251953,32.5200004577637,2.13000011,md,32,147,,0.140000001,hv,hv72907387,2022-02-07T13:10:44.170Z,"4 km E of Pāhala, Hawaii",earthquake,0.68,0.75,1.09000003,15,automatic,hv,hv
2022-02-07T13:06:52.320Z,19.1963329315186,-155.425338745117,36.689998626709,1.98000002,md,33,156,,0.129999995,hv,hv72907382,2022-02-07T13:10:06.290Z,"5 km E of Pāhala, Hawaii",earthquake,0.65,0.959999979,0.660000026,3,automatic,hv,hv
2022-02-07T13:06:05.820Z,17.9645,-66.9913333333333,8.74,2.43,md,7,192,,0.12,pr,pr71333388,2022-02-07T13:52:25.280Z,"5 km E of La Parguera, Puerto Rico",earthquake,0.64,0.97,0.00531630783135117,4,reviewed,pr,pr
2022-02-07T13:05:56.430Z,61.2534,-146.1216,21.6,2.2,ml,,,,0.73,ak,ak0221r270l4,2022-02-07T13:10:02.880Z,"18 km NE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-07T13:05:10.402Z,-20.7389,-175.3981,10,4.7,mb,,124,6.866,0.69,us,us7000gj0k,2022-02-08T04:59:15.040Z,"48 km NNW of Nuku‘alofa, Tonga",earthquake,14.8,1.9,0.134,18,reviewed,us,us
2022-02-07T13:04:30.190Z,35.944,-117.6675,5.42,0.66,ml,17,64,0.01443,0.08,ci,ci40179072,2022-02-07T21:51:24.154Z,"22km E of Little Lake, CA",earthquake,0.17,0.34,0.145,4,reviewed,ci,ci
2022-02-07T13:03:58.570Z,35.9433333,-117.6665,6.1,0.14,ml,9,117,0.01385,0.08,ci,ci37388932,2022-02-07T22:07:35.192Z,"22km E of Little Lake, CA",earthquake,0.27,0.36,0.148,3,reviewed,ci,ci
2022-02-07T12:43:04.950Z,38.8043327,-122.8079987,1.31,0.84,md,11,77,0.01056,0.02,nc,nc73689711,2022-02-07T14:52:10.246Z,"5km NW of The Geysers, CA",earthquake,0.25,0.58,,1,automatic,nc,nc
2022-02-07T12:31:09.300Z,32.8831667,-116.2011667,7.42,1.14,ml,44,50,0.1263,0.2,ci,ci40179040,2022-02-07T21:49:06.870Z,"26km NW of Ocotillo, CA",earthquake,0.19,0.91,0.17,17,reviewed,ci,ci
2022-02-07T12:21:40.330Z,38.8035011,-122.7733307,1.49,0.84,md,8,124,0.01102,0.02,nc,nc73689706,2022-02-07T14:26:11.072Z,"3km NNW of The Geysers, CA",earthquake,0.54,1.38,,1,automatic,nc,nc
2022-02-07T12:19:37.068Z,31.92260742,-102.3089748,8.314615885,2.6,ml,21,53,0.01268499427,0.2,tx,tx2022cqoa,2022-02-07T21:00:27.844Z,"10 km NNE of Odessa, Texas",earthquake,0.8219753705,0.654398624,0.1,13,reviewed,tx,tx
2022-02-07T12:10:28.870Z,35.0951667,-116.9586667,1.91,2,ml,19,66,0.2216,0.2,ci,ci40179016,2022-02-07T14:34:34.001Z,"23km NNE of Barstow, CA",earthquake,0.38,2.45,0.181,26,reviewed,ci,ci
2022-02-07T12:07:40.490Z,35.1865,-119.047,13.85,1.68,ml,33,49,0.1311,0.18,ci,ci40179008,2022-02-07T21:31:41.710Z,"14km SW of Lamont, CA",earthquake,0.21,0.54,0.148,13,reviewed,ci,ci
2022-02-07T12:04:43.600Z,19.2076663970947,-155.427505493164,33.0400009155273,2,md,31,144,,0.109999999,hv,hv72907352,2022-02-07T12:08:02.330Z,"5 km E of Pāhala, Hawaii",earthquake,0.64,0.819999993,1,4,automatic,hv,hv
2022-02-07T12:03:20.442Z,63.4705,-147.9306,5.8,1.6,ml,,,,0.62,ak,ak0221r1l2qv,2022-02-07T12:08:05.954Z,"51 km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-07T12:00:26.100Z,38.8123322,-122.7961655,3.44,1.1,md,23,40,0.00441,0.02,nc,nc73689701,2022-02-07T14:01:10.938Z,"5km NW of The Geysers, CA",earthquake,0.23,0.5,0.16,5,automatic,nc,nc
2022-02-07T11:51:46.480Z,60.0016666666667,-153.0955,1.37,-1.21,ml,5,108,,0.15,av,av91482316,2022-02-07T23:45:34.620Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.38,1.27,0.182574336372182,5,reviewed,av,av
2022-02-07T11:41:58.220Z,18.6616666666667,-66.8766666666667,11.09,2.99,md,9,284,,0.23,pr,pr71333383,2022-02-08T01:30:43.764Z,"19 km N of Camuy, Puerto Rico",earthquake,1.78,1.32,0.130261188068797,8,reviewed,pr,pr
2022-02-07T11:35:09.873Z,62.3206,-151.4576,91.1,1.9,ml,,,,0.44,ak,ak0221r16h8r,2022-02-07T11:45:43.158Z,"36 km N of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-02-07T11:25:49.960Z,17.9673333333333,-67.0123333333333,10.92,2.12,md,5,189,,0.04,pr,pr71333373,2022-02-07T12:02:50.650Z,"3 km ESE of La Parguera, Puerto Rico",earthquake,0.58,0.8,0.0196517817508681,5,reviewed,pr,pr
2022-02-07T11:17:53.022Z,38.1758,-117.861,6.9,0.6,ml,13,143.01,0.086,0.0944,nn,nn00833403,2022-02-08T02:38:03.774Z,"32 km SE of Mina, Nevada",earthquake,,1.9,0.47,3,reviewed,nn,nn
2022-02-07T11:12:25.656Z,63.8285,-148.8849,9.2,1.6,ml,,,,0.48,ak,ak0221r11kzf,2022-02-07T11:38:32.060Z,"5 km SE of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-07T11:10:44.021Z,61.9318,-150.9147,6,0.9,ml,,,,0.74,ak,ak0221r11688,2022-02-07T23:19:49.930Z,"26 km ESE of Skwentna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-02-07T11:06:58.586Z,38.147,-117.9896,8.5,1.3,ml,19,92.49,0.025,0.1821,nn,nn00833400,2022-02-08T02:38:02.845Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,0.51,6,reviewed,nn,nn
2022-02-07T10:58:24.647Z,24.3754,122.0128,30.17,5.1,mww,,46,0.431,1.26,us,us7000gita,2022-02-08T02:49:54.998Z,"Taiwan region",earthquake,2.2,3.9,0.068,21,reviewed,us,us
2022-02-07T10:54:16.610Z,60.1181,-153.4856,159.9,2.2,ml,,,,0.67,ak,ak0221r0p447,2022-02-07T11:08:48.343Z,"47 km ESE of Port Alsworth, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-07T10:46:42.300Z,46.19883333333333,-122.188,3.73,0.91,ml,19,75,0.002199,0.12,uw,uw61815386,2022-02-07T18:54:11.690Z,"37 km NNE of Amboy, Washington",earthquake,0.3,0.48,0.16144073579440965,9,reviewed,uw,uw
2022-02-07T10:39:03.355Z,38.185,-117.743,12,0.9,ml,14,157.29,0.112,0.0957,nn,nn00833399,2022-02-08T02:38:01.236Z,"39 km SE of Mina, Nevada",earthquake,,2.1,0.43,2,reviewed,nn,nn
2022-02-07T10:37:39.594Z,-59.6139,-26.4073,10,5.2,mb,,62,15.35,0.88,us,us7000git5,2022-02-07T11:07:58.040Z,"South Sandwich Islands region",earthquake,11.5,1.7,0.056,107,reviewed,us,us
2022-02-07T10:35:45.417Z,60.4386,-152.2913,86.4,2,ml,,,,0.95,ak,ak0221r0l4ap,2022-02-07T10:40:05.032Z,"54 km WNW of Clam Gulch, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-07T10:34:04.670Z,34.0538333,-117.262,15.35,0.97,ml,47,86,0.05427,0.16,ci,ci40179000,2022-02-07T21:17:33.705Z,"1km N of Loma Linda, CA",earthquake,0.18,0.32,0.125,19,reviewed,ci,ci
2022-02-07T10:33:20.170Z,60.0508333333333,-153.082333333333,1.1,-0.74,ml,5,128,,0.08,av,av91482271,2022-02-07T23:42:48.950Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.76,0.46,0.235241603616061,5,reviewed,av,av
2022-02-07T10:25:36.630Z,38.8328323,-122.8203354,1.14,0.97,md,17,57,0.01237,0.03,nc,nc73689681,2022-02-07T12:20:11.304Z,"8km NW of The Geysers, CA",earthquake,0.22,0.44,0.21,3,automatic,nc,nc
2022-02-07T10:18:36.205Z,64.9808,-151.4344,9.5,1.4,ml,,,,0.41,ak,ak0221r0hghw,2022-02-07T10:27:53.541Z,"37 km SE of Tanana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-07T10:15:51.100Z,38.8131676,-122.8294983,1.5,0.85,md,11,62,0.004301,0.03,nc,nc73689676,2022-02-07T10:33:12.703Z,"8km WNW of The Geysers, CA",earthquake,0.29,0.64,,1,automatic,nc,nc
2022-02-07T10:07:05.150Z,19.4803333333333,-155.653,4.94,1.16,md,15,113,,0.14,hv,hv72907247,2022-02-07T22:59:33.840Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.76,0.0820760814416046,6,reviewed,hv,hv
